Created_at,Location,Retweet_Count,Favorite_Count,Tweet
,,,,
2/14/2020 8:48,,0,0,"b'Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa is the new homeowner of the thr\xe2\x80\xa6 https://t.co/0CMofgRS4k'"
,,,,
2/14/2020 8:48,,0,0,b'@SafaricomPLC Salma who is married with a five-year-old child had been previously working in Rwanda before moving b\xe2\x80\xa6 https://t.co/LHwuTXrhWl'
,,,,
2/14/2020 8:47,,0,0,b'#iphonex\n#iphonexr\n#iphonexs \n#iphone11pro \n#iPhone11ProMax \n#ValentinesDay2020 \n#DoMoreWithMPESA\xe2\x80\xa6 https://t.co/KW9UG1PSZU'
,,,,
2/14/2020 8:47,,0,0,"b'#DoMoreWithMPESA is not a scum,,what have you done so far with Mpesa,, you are just a transaction away from winning\xe2\x80\xa6 https://t.co/imJQPDgnxT'"
,,,,
2/14/2020 8:46,,0,0,"b'@SafaricomPLC Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa is the new homeow\xe2\x80\xa6 https://t.co/kmxs1JLCDv'"
,,,,
2/14/2020 8:46,,0,0,b'\xe2\x80\x9cI am an avid Lipa Na M-PESA customer which sees me frequenting outlets that accept payment through the service as\xe2\x80\xa6 https://t.co/N6HEHmwxRa'
,,,,
2/14/2020 8:46,,0,3,"b'Salma Salim accompanied by her husband and 5, year old daughter. #DoMoreWithMPESA https://t.co/MLw24gb8pl'"
,,,,
2/14/2020 8:46,,0,0,"b'Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa is the new homeowner of the thr\xe2\x80\xa6 https://t.co/VSH1SHianu'"
,,,,
2/14/2020 8:46,,0,0,b'@SafaricomPLC Safaricom (NSE: SCOM) has awarded the fourth winner of a three-bedroom apartment in the ongoing Lipa\xe2\x80\xa6 https://t.co/WcFLqEJ49x'
,,,,
2/14/2020 8:46,,0,0,b'Mombasa Hotelier Wins An Apartment in Safaricom\xe2\x80\x99s Lipa Na M-PESA Promotion https://t.co/FoVniLcgZ5 #SokoNews\xe2\x80\xa6 https://t.co/cFh6FWUoW8'
,,,,
2/14/2020 8:45,,0,0,b'Mombasa Hotelier Wins An Apartment in Safaricom\xe2\x80\x99s Lipa Na M-PESA Promotion https://t.co/IAxQp78L1h #SokoNews #DoMoreWithMPESA @SafaricomPLC'
,,,,
2/14/2020 8:44,,0,0,b'Mombasa Hotelier Wins An Apartment in Safaricom\xe2\x80\x99s Lipa Na M-PESA Promotion  https://t.co/JHYhjWzmcm  #SokoNews\xe2\x80\xa6 https://t.co/jLciWFQfGM'
,,,,
2/14/2020 8:43,,0,7,"b'Salma Salim is an avid Lipa Na M-PESA customer, she accepts payment through the service as it saves her from the ha\xe2\x80\xa6 https://t.co/berrZ9TNfK'"
,,,,
2/14/2020 8:42,,0,0,b'@SafaricomPLC Safaricom (NSE: SCOM) has awarded the fourth winner of a three-bedroom apartment in the ongoing Lipa\xe2\x80\xa6 https://t.co/iauIcZKS1v'
,,,,
2/14/2020 8:40,,0,0,b'Mombasa Hotelier Wins An Apartment in Safaricom\xe2\x80\x99s Lipa Na M-PESA Promotion https://t.co/esZvgybrAz #SokoNews\xe2\x80\xa6 https://t.co/ijpWGA7SaG'
,,,,
2/14/2020 8:39,,2,0,"b'RT @mmnjug: Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa is the new homeowner of the three bedroom a\xe2\x80\xa6'"
,,,,
2/14/2020 8:33,,3,0,b'RT @DaviesKinanga: 3D view of the house #DoMoreWithMPESA https://t.co/ujHYiMOLPH https://t.co/y0D8IP9TKC'
,,,,
2/14/2020 8:33,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/14/2020 8:32,,2,1,"b'Imagine winning a house on Valentine\xe2\x80\x99s Day?  Salma Salim Mohammed, a hotelier &amp; receptionist at the Sarova Whitesan\xe2\x80\xa6 https://t.co/1ClP03sXCO'"
,,,,
2/14/2020 8:31,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 8:30,,0,0,"b""Salma's win brings the total number of apartments awarded in the promotion so far to four, with two more apartments\xe2\x80\xa6 https://t.co/jiATpMt80q"""
,,,,
2/14/2020 8:28,,2,0,"b'Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa is the new homeowner of the thr\xe2\x80\xa6 https://t.co/fNmppejjfC'"
,,,,
2/14/2020 8:28,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/14/2020 8:26,,3,2,b'3D view of the house #DoMoreWithMPESA https://t.co/ujHYiMOLPH https://t.co/y0D8IP9TKC'
,,,,
2/14/2020 8:22,,2,12,"b'.@sateeshkamath As you can see, there are lots of upsides whether you are making or receiving payments on Lipa Na M\xe2\x80\xa6 https://t.co/8GzeBhrGw8'"
,,,,
2/14/2020 8:22,,2,15,"b'.@sateeshkamath For our customers who pay with Lipa Na M-PESA, every minute, we continue to award 8 customers, one\xe2\x80\xa6 https://t.co/HCfRuQq92D'"
,,,,
2/14/2020 8:22,,0,7,"b'.@sateeshkamath Hongera Salma, we are happy to join you and your family in celebrating this win today. #DoMoreWithMPESA'"
,,,,
2/14/2020 8:22,,0,5,b'.@sateeshkamath It is a sweet Valentine\xe2\x80\x99s 2020 for Salma Salim Mohammed from Mombasa as she becomes our first femal\xe2\x80\xa6 https://t.co/5FwvYJY42w'
,,,,
2/14/2020 8:21,,1,0,b'And today we get to know who will be the lucky winner to walk away with the 4th apartment #DoMoreWithMPESA https://t.co/2B0pJlUq1m'
,,,,
2/14/2020 8:21,,1,4,"b""And Salma Salim Mohammed who works as a receptionist at the Sarova Whitesands, Mombasa is this week's winner of an\xe2\x80\xa6 https://t.co/IMtNUSzyER"""
,,,,
2/14/2020 8:15,,2,4,b'Last week Joseph Kipkurui a security guard at a church in Burnt Forest won the 3rd apartment in the Lipa Na M-PESA\xe2\x80\xa6 https://t.co/JTRyytvwNh'
,,,,
2/14/2020 8:12,,1,4,b'YouTube: https://t.co/4k39LiZp7L #DoMoreWithMPESA'
,,,,
2/14/2020 8:12,,0,4,b'Twitter: https://t.co/9yPpdxWalX #DoMoreWithMPESA'
,,,,
2/14/2020 8:12,,0,6,b'Catch the event live on @SafaricomPLC social media pages.\nFacebook: https://t.co/QI9EapHhxM? #DoMoreWithMPESA'
,,,,
2/14/2020 8:11,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/14/2020 8:03,,0,4,b'Someone lucky is winning another apartment today courtesy of Lipa Na M-PESA #DoMoreWithMPESA\n\nhttps://t.co/jSuai8OlYN'
,,,,
2/14/2020 8:02,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/14/2020 8:00,,0,0,b'Imagine this being your valentines day https://t.co/ONVXJLWzD7 #DoMoreWithMPESA'
,,,,
2/14/2020 7:59,,6,0,"b'RT @SafaricomPLC: And we have our 4th winner Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa. #DoMoreWi\xe2\x80\xa6'"
,,,,
2/14/2020 7:58,,6,29,"b'And we have our 4th winner Salma Salim Mohammed, a hotelier and receptionist at the Sarova Whitesands, Mombasa.\xe2\x80\xa6 https://t.co/cbwOFXeG6q'"
,,,,
2/14/2020 7:56,,0,0,b'@SafaricomPLC Atleast 4 times a week #DoMoreWithMPESA'
,,,,
2/14/2020 7:55,,0,3,b'@SafaricomPLC @brianoiriga Remove the charges from PAYBILL if you want to engage us more. Borrow a leaf from China\xe2\x80\x99\xe2\x80\xa6 https://t.co/tr8XL7XYJX'
,,,,
2/14/2020 7:55,,0,4,"b""Imagine winning a house on Valentine's day\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9 hio ndio the only gift nataka\n\n#DoMoreWithMPESA"""
,,,,
2/14/2020 7:55,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/14/2020 7:54,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/14/2020 7:53,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 7:52,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/14/2020 7:51,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/14/2020 7:50,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/14/2020 7:49,,26,0,"b'RT @SafaricomPLC: Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/14/2020 7:49,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/14/2020 7:48,,26,165,"b'Today, we are awarding our 4th winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa\xe2\x80\xa6 https://t.co/qBOCDzjsFW'"
,,,,
2/14/2020 7:47,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 7:45,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/14/2020 7:42,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/14/2020 7:41,,118,0,"b'RT @IrriHub: ONIONS | 1 Acre Breakdown \n\nTo attain the highest ROI, ensure to use the right variety, correct seedrate, proper irrigation, n\xe2\x80\xa6'"
,,,,
2/14/2020 7:37,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 7:37,,0,0,b'@SafaricomPLC Each and everytime #DoMoreWithMPESA'
,,,,
2/14/2020 7:37,,0,0,b'@SafaricomPLC #DoMoreWithMpesa\nI use it almost daily'
,,,,
2/14/2020 7:36,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/14/2020 7:36,,48,0,"b'RT @SafaricomPLC: Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/14/2020 7:34,,48,598,"b'Good morning, how often do you use Lipa Na M-PESA? #DoMoreWithMPESA'"
,,,,
2/14/2020 7:19,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 7:07,,270,0,b'RT @SafaricomPLC: Here is a 3D glimpse of the apartment that could be yours just for using Lipa Na M-PESA. Pretty right? Take a tour and le\xe2\x80\xa6'
,,,,
2/14/2020 6:19,,1,0,b'RT @ManifestedP: KASNEB Videos and Books @ https://t.co/d2zSeLBlbI or call +254 724173845\n#babuowino #MensConference2020 #ValentinesDay2020\xe2\x80\xa6'
,,,,
2/14/2020 6:13,,1,3,b'KASNEB Videos and Books @ https://t.co/d2zSeLBlbI or call +254 724173845\n#babuowino #MensConference2020\xe2\x80\xa6 https://t.co/GqKwMDqBQT'
,,,,
2/14/2020 6:10,,118,0,"b'RT @IrriHub: ONIONS | 1 Acre Breakdown \n\nTo attain the highest ROI, ensure to use the right variety, correct seedrate, proper irrigation, n\xe2\x80\xa6'"
,,,,
2/14/2020 6:06,,118,0,"b'RT @IrriHub: ONIONS | 1 Acre Breakdown \n\nTo attain the highest ROI, ensure to use the right variety, correct seedrate, proper irrigation, n\xe2\x80\xa6'"
,,,,
2/14/2020 5:54,,0,0,b'@984inthemorning #DoMoreWithMPESA\nCongratulations on receiving 110 entries in the Lipa na M-PESA promotion for tran\xe2\x80\xa6 https://t.co/U2vaCmXmoV'
,,,,
2/14/2020 5:53,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 5:44,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 5:28,,1,0,b'RT @anniealexia: @984inthemorning #aminaandfareed #DoMoreWithMPESA \nCongratulations on receiving 1 entries in the Lipa na M-PESA promotion\xe2\x80\xa6'
,,,,
2/14/2020 5:23,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 5:21,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 5:20,,0,0,"b'\xf0\x9f\x9a\xa8PATA KAZI NAIROBI\xf0\x9f\x9a\xa8\nDistributors, Promoters and Marketers needed. SMS/WhatsApp +254704663390\n#LoveLivesEverday\xe2\x80\xa6 https://t.co/fMwdmH0kGJ'"
,,,,
2/14/2020 5:19,,0,0,b'@anniealexia Congratulations you win the 3k! DM your details.\n#AminaAndFareed #DoMoreWithMpesa'
,,,,
2/14/2020 5:18,,7,0,b'RT @wafula_x: @984inthemorning OB49TQUG67 Confirmed. Ksh200.00 sent to GOOGLE PLAYSTORE  for account Poweramp Full Version on 12/2/20 at 2:\xe2\x80\xa6'
,,,,
2/14/2020 5:08,,7,0,b'RT @wafula_x: @984inthemorning OB49TQUG67 Confirmed. Ksh200.00 sent to GOOGLE PLAYSTORE  for account Poweramp Full Version on 12/2/20 at 2:\xe2\x80\xa6'
,,,,
2/14/2020 5:08,,0,0,b'Safaricom Push for Cashless Payments in 8 Week Lipa Na M-PESA Promotion. The promotion runs until March 5th\xc2\xa02020 an\xe2\x80\xa6 https://t.co/2lRGzdp4zV'
,,,,
2/14/2020 5:06,,1,0,b'@984inthemorning #aminaandfareed #DoMoreWithMPESA \nCongratulations on receiving 1 entries in the Lipa na M-PESA pro\xe2\x80\xa6 https://t.co/9rnHsU0zOW'
,,,,
2/14/2020 5:06,,8,0,"b'RT @984inthemorning: Have you used Lipa Na Mpesa recently? Send us the confirmation text and you could win Ksh 3,000!\n#AminaAndFareed #DoMo\xe2\x80\xa6'"
,,,,
2/14/2020 5:04,,8,0,"b'RT @984inthemorning: Have you used Lipa Na Mpesa recently? Send us the confirmation text and you could win Ksh 3,000!\n#AminaAndFareed #DoMo\xe2\x80\xa6'"
,,,,
2/14/2020 5:02,,7,0,b'RT @wafula_x: @984inthemorning OB49TQUG67 Confirmed. Ksh200.00 sent to GOOGLE PLAYSTORE  for account Poweramp Full Version on 12/2/20 at 2:\xe2\x80\xa6'
,,,,
2/14/2020 5:01,,0,0,b'@984inthemorning #aminaandfareed #DoMoreWithMPESA could really surprise my mum https://t.co/w74mL4nEmv'
,,,,
2/14/2020 4:58,,8,0,"b'RT @984inthemorning: Have you used Lipa Na Mpesa recently? Send us the confirmation text and you could win Ksh 3,000!\n#AminaAndFareed #DoMo\xe2\x80\xa6'"
,,,,
2/14/2020 4:57,,8,0,"b'RT @984inthemorning: Have you used Lipa Na Mpesa recently? Send us the confirmation text and you could win Ksh 3,000!\n#AminaAndFareed #DoMo\xe2\x80\xa6'"
,,,,
2/14/2020 4:57,,7,0,b'RT @wafula_x: @984inthemorning OB49TQUG67 Confirmed. Ksh200.00 sent to GOOGLE PLAYSTORE  for account Poweramp Full Version on 12/2/20 at 2:\xe2\x80\xa6'
,,,,
2/14/2020 4:56,,0,0,b'@984inthemorning Congratulations on receiving 9 entries in the Lipa na M-PESA promotion for transaction OBD02IL7RA!\xe2\x80\xa6 https://t.co/azSrE4S8Pn'
,,,,
2/14/2020 4:55,,0,0,b'@984inthemorning OBE52LDZ09 https://t.co/RXX7NdlGvN bought Ksh100.00 of airtime on 14/2/20 at 7:41\xe2\x80\xa6 https://t.co/cWLSkouV71'
,,,,
2/14/2020 4:51,,7,0,b'RT @wafula_x: @984inthemorning OB49TQUG67 Confirmed. Ksh200.00 sent to GOOGLE PLAYSTORE  for account Poweramp Full Version on 12/2/20 at 2:\xe2\x80\xa6'
,,,,
2/14/2020 4:49,,7,0,b'RT @wafula_x: @984inthemorning OB49TQUG67 Confirmed. Ksh200.00 sent to GOOGLE PLAYSTORE  for account Poweramp Full Version on 12/2/20 at 2:\xe2\x80\xa6'
,,,,
2/14/2020 4:47,,1,0,b'RT @ItsDwait: @984inthemorning Congratulations on receiving 12 entries in the LIPA NA MPESA PROMOTION for transaction OBBOZYL3LG\n#AminaAndF\xe2\x80\xa6'
,,,,
2/14/2020 4:47,,1,1,b'@984inthemorning Congratulations on receiving 12 entries in the LIPA NA MPESA PROMOTION for transaction OBBOZYL3LG\xe2\x80\xa6 https://t.co/GjnaoEYELz'
,,,,
2/14/2020 4:47,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 4:45,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/14/2020 4:45,,7,0,b'RT @wafula_x: @984inthemorning OB49TQUG67 Confirmed. Ksh200.00 sent to GOOGLE PLAYSTORE  for account Poweramp Full Version on 12/2/20 at 2:\xe2\x80\xa6'
,,,,
2/14/2020 4:43,,0,0,b'@984inthemorning OAL3J8387D Confirmed. Ksh100.00 sent to TELKOM KENYA LIMITED  for account 0779089671 on 21/1/20 at\xe2\x80\xa6 https://t.co/SdhFIKI4d7'
,,,,
2/14/2020 4:40,,0,1,b'@984inthemorning OBB8ZS9GSM Confirmed. Ksh102.00 paid to SUPER MANTEX STORES LTD. on 11/2/20 at 7:31\xe2\x80\xa6 https://t.co/wz9KB0lEHB'
,,,,
2/14/2020 4:38,,8,0,"b'RT @984inthemorning: Have you used Lipa Na Mpesa recently? Send us the confirmation text and you could win Ksh 3,000!\n#AminaAndFareed #DoMo\xe2\x80\xa6'"
,,,,
2/14/2020 4:38,,0,0,"b""@984inthemorning Aaaarg shoot Just as i've deleted my Mpesa Texts.  #aminaandfareed  #DoMoreWithMPESA"""
,,,,
2/14/2020 4:37,,0,0,b'@984inthemorning OBC513RWGB Confirmed. Ksh260.00 paid to WAKARI VENTURES 4. on 12/2/20 at 10:06\xe2\x80\xa6 https://t.co/0sEFCVskbv'
,,,,
2/14/2020 4:37,,7,9,b'@984inthemorning OB49TQUG67 Confirmed. Ksh200.00 sent to GOOGLE PLAYSTORE  for account Poweramp Full Version on 12/\xe2\x80\xa6 https://t.co/MZ38IpuJLv'
,,,,
2/14/2020 4:33,,0,0,"b'@984inthemorning OBD61SC1MW Confirmed. Ksh8,000.00 sent to EAZZYPAY EQUITY BANK ACCOUNT  for account 0766941975 on\xe2\x80\xa6 https://t.co/SfzxS9fxgs'"
,,,,
2/14/2020 4:31,,0,0,b'@984inthemorning @Phil_MikeMwangi OBD22JB0RI Confirmed. Ksh27.00 sent to PesaPal  for account 0734633767 on 13/2/20\xe2\x80\xa6 https://t.co/ZdBbcgtn1x'
,,,,
2/14/2020 4:31,,0,0,b'@984inthemorning #DoMoreWithMPESA #aminaandfareed yow I need the cash to buy myself flowers today \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a\xf0\x9f\x8c\x9a https://t.co/XM82O4xPFh'
,,,,
2/14/2020 4:29,,8,0,"b'RT @984inthemorning: Have you used Lipa Na Mpesa recently? Send us the confirmation text and you could win Ksh 3,000!\n#AminaAndFareed #DoMo\xe2\x80\xa6'"
,,,,
2/14/2020 4:28,,8,0,"b'RT @984inthemorning: Have you used Lipa Na Mpesa recently? Send us the confirmation text and you could win Ksh 3,000!\n#AminaAndFareed #DoMo\xe2\x80\xa6'"
,,,,
2/14/2020 4:28,,8,33,"b'Have you used Lipa Na Mpesa recently? Send us the confirmation text and you could win Ksh 3,000!\n#AminaAndFareed #DoMoreWithMPESA'"
,,,,
2/14/2020 4:21,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 20:31,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 20:28,,76,0,"b'RT @SafaricomPLC: Today, we are awarding our 3rd winner of a three-bedroom apartment located in Rituta, Dagoretti in the ongoing Lipa Na M-\xe2\x80\xa6'"
,,,,
2/13/2020 20:12,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 19:58,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 19:25,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 19:10,,0,0,b'@Safaricom_Care  thank you... It means alot when you add more to the more I spent\xe2\x9d\xa4\xef\xb8\x8f #domorewithmpesa'
,,,,
2/13/2020 18:36,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 18:19,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 18:02,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 17:45,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 17:40,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 17:13,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 16:39,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 16:11,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 15:54,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 15:36,,0,1,"b""@SafaricomPLC @SafaricomPLC where's my house at? bags are packed and all just waiting for the call, after all the e\xe2\x80\xa6 https://t.co/q4WFFMH825"""
,,,,
2/13/2020 15:25,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 14:59,,0,2,b'Meet the 3rd winner of the 3 bedroom apartments.\n#DoMoreWithMPESA \nhttps://t.co/aBHuDCakq5'
,,,,
2/13/2020 14:49,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 14:48,,2,0,b'RT @FootwearMall: Nothing beats a man in a super shoe.\nCall/app:0714943964 \n#menfashion #lifestyle #VijanaTunaumia #DoMoreWithMPESA #Naomi\xe2\x80\xa6'
,,,,
2/13/2020 13:55,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 13:35,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 13:15,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 13:08,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 12:06,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 12:03,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 11:59,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 11:58,,107,0,"b'RT @SafaricomPLC: Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and won hi\xe2\x80\xa6'"
,,,,
2/13/2020 11:55,,107,1111,"b'Joseph Kipkirui, a security guard at St.Patricks catholic church paid for his Chama money using Lipa Na M-PESA and\xe2\x80\xa6 https://t.co/RH7AQuKTBo'"
,,,,
2/13/2020 11:52,,270,0,b'RT @SafaricomPLC: Here is a 3D glimpse of the apartment that could be yours just for using Lipa Na M-PESA. Pretty right? Take a tour and le\xe2\x80\xa6'
,,,,
2/13/2020 11:09,,2,0,b'RT @radiomaisha: Lipa na M - Pesa and stand a chance to win a house or a tractor. Every Kshs. 100 via Buy Goods or Pay Bill gets you 1 entr\xe2\x80\xa6'
,,,,
